platform_number,latitude,longitude,date,cycle_number,pressure,temperature,salinity
1901331,-4.285,65.823,,232,1014.0,5.775000095367432,34.78799819946289
1901331,-4.285,65.823,,232,1016.0,5.77400016784668,34.78799819946289
1901331,-4.285,65.823,,232,1018.0,5.77400016784668,34.78799819946289
1901331,-4.285,65.823,,232,1020.0,5.7729997634887695,34.78799819946289
1901331,-4.285,65.823,,232,1022.0,5.770999908447266,34.78799819946289
1901331,-4.285,65.823,,232,1024.0,5.769999980926514,34.78900146484375
1901331,-4.285,65.823,,232,1026.0,5.770999908447266,34.78900146484375
1901331,-4.285,65.823,,232,1028.0,5.770999908447266,34.78900146484375
1901331,-4.285,65.823,,232,1030.0,5.769999980926514,34.78900146484375
1901331,-4.285,65.823,,232,1032.0,5.767000198364258,34.790000915527344
1901331,-4.285,65.823,,232,1034.0,5.764999866485596,34.79100036621094
1901331,-4.285,65.823,,232,1036.0,5.758999824523926,34.79199981689453
1901331,-4.285,65.823,,232,1038.0,5.752999782562256,34.792999267578125
1901331,-4.285,65.823,,232,1040.0,5.747000217437744,34.792999267578125
1901331,-4.285,65.823,,232,1042.0,5.732999801635742,34.79399871826172
1901331,-4.285,65.823,,232,1044.0,5.710000038146973,34.79600143432617
1901331,-4.285,65.823,,232,1046.0,5.695000171661377,34.79600143432617
1901331,-4.285,65.823,,232,1048.0,5.690999984741211,34.79600143432617
1901331,-4.285,65.823,,232,1050.0,5.681000232696533,34.79600143432617
1901331,-4.285,65.823,,232,1052.0,5.677999973297119,34.79600143432617
1901331,-4.285,65.823,,232,1054.0,5.677000045776367,34.79600143432617
1901331,-4.285,65.823,,232,1056.0,5.673999786376953,34.79600143432617
1901331,-4.285,65.823,,232,1058.0,5.668000221252441,34.797000885009766
1901331,-4.285,65.823,,232,1060.0,5.656000137329102,34.797000885009766
1901331,-4.285,65.823,,232,1062.0,5.640999794006348,34.797000885009766
1901331,-4.285,65.823,,232,1064.0,5.631999969482422,34.797000885009766
1901331,-4.285,65.823,,232,1066.0,5.622000217437744,34.797000885009766
1901331,-4.285,65.823,,232,1068.0,5.610000133514404,34.797000885009766
1901331,-4.285,65.823,,232,1070.0,5.603000164031982,34.797000885009766
1901331,-4.285,65.823,,232,1072.0,5.593999862670898,34.797000885009766
1901331,-4.285,65.823,,232,1073.9000244140625,5.585000038146973,34.797000885009766
1901331,-4.285,65.823,,232,1076.0,5.585999965667725,34.797000885009766
1901331,-4.285,65.823,,232,1078.0,5.583000183105469,34.797000885009766
1901331,-4.285,65.823,,232,1080.0,5.578999996185303,34.79600143432617
1901331,-4.285,65.823,,232,1082.0,5.574999809265137,34.79600143432617
1901331,-4.285,65.823,,232,1084.0,5.570000171661377,34.79600143432617
1901331,-4.285,65.823,,232,1086.0,5.560999870300293,34.79499816894531
1901331,-4.285,65.823,,232,1088.0,5.550000190734863,34.79399871826172
1901331,-4.285,65.823,,232,1090.0,5.5320000648498535,34.79399871826172
1901331,-4.285,65.823,,232,1092.0,5.515999794006348,34.79399871826172
1901331,-4.285,65.823,,232,1094.0,5.51200008392334,34.79399871826172
1901331,-4.285,65.823,,232,1096.0,5.507999897003174,34.79499816894531
1901331,-4.285,65.823,,232,1098.0,5.505000114440918,34.79399871826172
1901331,-4.285,65.823,,232,1100.0,5.5,34.79399871826172
1901331,-4.285,65.823,,232,1102.0,5.485000133514404,34.79399871826172
1901331,-4.285,65.823,,232,1104.0,5.458000183105469,34.79600143432617
1901331,-4.285,65.823,,232,1106.0,5.440999984741211,34.797000885009766
1901331,-4.285,65.823,,232,1108.0,5.429999828338623,34.79899978637695
1901331,-4.285,65.823,,232,1110.0,5.423999786376953,34.79999923706055
1901331,-4.285,65.823,,232,1112.0,5.413000106811523,34.80099868774414
1901331,-4.285,65.823,,232,1114.0,5.40500020980835,34.801998138427734
1901331,-4.285,65.823,,232,1116.0,5.39300012588501,34.80400085449219
1901331,-4.285,65.823,,232,1118.0,5.388000011444092,34.80500030517578
1901331,-4.285,65.823,,232,1120.0,5.388999938964844,34.805999755859375
1901331,-4.285,65.823,,232,1122.0,5.389999866485596,34.80699920654297
1901331,-4.285,65.823,,232,1124.0,5.388999938964844,34.80799865722656
1901331,-4.285,65.823,,232,1126.0,5.389999866485596,34.810001373291016
1901331,-4.285,65.823,,232,1128.0,5.381999969482422,34.8120002746582
1901331,-4.285,65.823,,232,1130.0,5.363999843597412,34.81100082397461
1901331,-4.285,65.823,,232,1132.0,5.364999771118164,34.8120002746582
1901331,-4.285,65.823,,232,1134.0,5.354000091552734,34.81399917602539
1901331,-4.285,65.823,,232,1136.0,5.339000225067139,34.81399917602539
1901331,-4.285,65.823,,232,1138.0,5.329999923706055,34.81399917602539
1901331,-4.285,65.823,,232,1140.0,5.315999984741211,34.8129997253418
1901331,-4.285,65.823,,232,1142.0,5.309999942779541,34.8120002746582
1901331,-4.285,65.823,,232,1144.0,5.293000221252441,34.8120002746582
1901331,-4.285,65.823,,232,1146.0,5.275000095367432,34.810001373291016
1901331,-4.285,65.823,,232,1148.0,5.258999824523926,34.808998107910156
1901331,-4.285,65.823,,232,1150.0,5.238999843597412,34.80799865722656
1901331,-4.285,65.823,,232,1152.0,5.230999946594238,34.80699920654297
1901331,-4.285,65.823,,232,1154.0,5.2230000495910645,34.805999755859375
1901331,-4.285,65.823,,232,1156.0,5.218999862670898,34.80500030517578
1901331,-4.285,65.823,,232,1158.0,5.2170000076293945,34.80500030517578
1901331,-4.285,65.823,,232,1160.0,5.210999965667725,34.80400085449219
1901331,-4.285,65.823,,232,1162.0,5.190999984741211,34.803001403808594
1901331,-4.285,65.823,,232,1164.0,5.175000190734863,34.801998138427734
1901331,-4.285,65.823,,232,1166.0,5.159999847412109,34.801998138427734
1901331,-4.285,65.823,,232,1168.0,5.1519999504089355,34.801998138427734
1901331,-4.285,65.823,,232,1170.0,5.144999980926514,34.803001403808594
1901331,-4.285,65.823,,232,1172.0,5.129000186920166,34.80400085449219
1901331,-4.285,65.823,,232,1174.0,5.10099983215332,34.80699920654297
1901331,-4.285,65.823,,232,1176.0,5.093999862670898,34.80799865722656
1901331,-4.285,65.823,,232,1178.0,5.0879998207092285,34.80799865722656
1901331,-4.285,65.823,,232,1180.0,5.067999839782715,34.810001373291016
1901331,-4.285,65.823,,232,1182.0,5.045000076293945,34.81100082397461
1901331,-4.285,65.823,,232,1184.0,5.044000148773193,34.81100082397461
1901331,-4.285,65.823,,232,1186.0,5.041999816894531,34.81100082397461
1901331,-4.285,65.823,,232,1188.0,5.0370001792907715,34.810001373291016
1901331,-4.285,65.823,,232,1190.0,5.014999866485596,34.81399917602539
1901331,-4.285,65.823,,232,1192.0,5.01200008392334,34.814998626708984
1901331,-4.285,65.823,,232,1194.0,5.01200008392334,34.81700134277344
1901331,-4.285,65.823,,232,1196.0,5.008999824523926,34.81800079345703
1901331,-4.285,65.823,,232,1198.0,5.002999782562256,34.81800079345703
1901331,-4.285,65.823,,232,1200.0,4.995999813079834,34.81700134277344
1901331,-4.285,65.823,,232,1202.0,4.993000030517578,34.81700134277344
1901331,-4.285,65.823,,232,1204.0,4.989999771118164,34.81700134277344
1901331,-4.285,65.823,,232,1206.0,4.988999843597412,34.81700134277344
1901331,-4.285,65.823,,232,1208.0,4.986999988555908,34.81700134277344
1901331,-4.285,65.823,,232,1210.0,4.986999988555908,34.81700134277344
1901331,-4.285,65.823,,232,1212.0,4.986999988555908,34.81800079345703
1901331,-4.285,65.823,,232,1214.0,4.985000133514404,34.819000244140625
1901331,-4.285,65.823,,232,1216.0,4.986999988555908,34.82099914550781
1901331,-4.285,65.823,,232,1218.0,4.984000205993652,34.82400131225586
1901331,-4.285,65.823,,232,1220.0,4.980999946594238,34.82500076293945
1901331,-4.285,65.823,,232,1222.0,4.978000164031982,34.82600021362305
1901331,-4.285,65.823,,232,1224.0,4.979000091552734,34.82699966430664
1901331,-4.285,65.823,,232,1226.0,4.979000091552734,34.827999114990234
1901331,-4.285,65.823,,232,1228.0,4.964000225067139,34.83000183105469
1901331,-4.285,65.823,,232,1230.0,4.955999851226807,34.83100128173828
1901331,-4.285,65.823,,232,1232.0,4.952000141143799,34.832000732421875
1901331,-4.285,65.823,,232,1234.0,4.951000213623047,34.832000732421875
1901331,-4.285,65.823,,232,1236.0,4.947999954223633,34.83300018310547
1901331,-4.285,65.823,,232,1238.0,4.947000026702881,34.83300018310547
1901331,-4.285,65.823,,232,1240.0,4.945000171661377,34.83300018310547
1901331,-4.285,65.823,,232,1242.0,4.942999839782715,34.83300018310547
1901331,-4.285,65.823,,232,1244.0,4.940999984741211,34.83300018310547
1901331,-4.285,65.823,,232,1246.0,4.940000057220459,34.832000732421875
1901331,-4.285,65.823,,232,1248.0,4.934000015258789,34.832000732421875
1901331,-4.285,65.823,,232,1250.0,4.927999973297119,34.832000732421875
1901331,-4.285,65.823,,232,1252.0,4.926000118255615,34.832000732421875
1901331,-4.285,65.823,,232,1254.0,4.923999786376953,34.832000732421875
1901331,-4.285,65.823,,232,1256.0,4.919000148773193,34.832000732421875
1901331,-4.285,65.823,,232,1258.0,4.913000106811523,34.83100128173828
1901331,-4.285,65.823,,232,1260.0,4.9070000648498535,34.83100128173828
1901331,-4.285,65.823,,232,1262.0,4.9019999504089355,34.83100128173828
1901331,-4.285,65.823,,232,1264.0,4.896999835968018,34.83100128173828
1901331,-4.285,65.823,,232,1266.0,4.885000228881836,34.83100128173828
1901331,-4.285,65.823,,232,1268.0,4.875,34.83000183105469
1901331,-4.285,65.823,,232,1270.0,4.855000019073486,34.82899856567383
1901331,-4.285,65.823,,232,1272.0,4.826000213623047,34.82699966430664
1901331,-4.285,65.823,,232,1274.0,4.815000057220459,34.82600021362305
1901331,-4.285,65.823,,232,1276.0,4.813000202178955,34.82600021362305
1901331,-4.285,65.823,,232,1278.0,4.803999900817871,34.82400131225586
1901331,-4.285,65.823,,232,1280.0,4.796999931335449,34.82400131225586
1901331,-4.285,65.823,,232,1282.0,4.7870001792907715,34.823001861572266
1901331,-4.285,65.823,,232,1284.0,4.7820000648498535,34.821998596191406
1901331,-4.285,65.823,,232,1286.0,4.775000095367432,34.82099914550781
1901331,-4.285,65.823,,232,1288.0,4.745999813079834,34.82099914550781
1901331,-4.285,65.823,,232,1290.0,4.728000164031982,34.821998596191406
1901331,-4.285,65.823,,232,1292.0,4.7230000495910645,34.821998596191406
1901331,-4.285,65.823,,232,1294.0,4.7210001945495605,34.823001861572266
1901331,-4.285,65.823,,232,1296.0,4.71999979019165,34.823001861572266
1901331,-4.285,65.823,,232,1298.0,4.71999979019165,34.823001861572266
1901331,-4.285,65.823,,232,1300.0,4.718999862670898,34.823001861572266
1901331,-4.285,65.823,,232,1302.0,4.71999979019165,34.82400131225586
1901331,-4.285,65.823,,232,1304.0,4.723999977111816,34.82500076293945
1901331,-4.285,65.823,,232,1306.0,4.723999977111816,34.82600021362305
1901331,-4.285,65.823,,232,1308.0,4.7210001945495605,34.82600021362305
1901331,-4.285,65.823,,232,1310.0,4.718999862670898,34.82699966430664
1901331,-4.285,65.823,,232,1312.0,4.7179999351501465,34.827999114990234
1901331,-4.285,65.823,,232,1314.0,4.716000080108643,34.827999114990234
1901331,-4.285,65.823,,232,1316.0,4.715000152587891,34.827999114990234
1901331,-4.285,65.823,,232,1318.0,4.714000225067139,34.82699966430664
1901331,-4.285,65.823,,232,1320.0,4.697000026702881,34.82600021362305
1901331,-4.285,65.823,,232,1322.0,4.677999973297119,34.82500076293945
1901331,-4.285,65.823,,232,1324.0,4.660999774932861,34.82600021362305
1901331,-4.285,65.823,,232,1326.0,4.6579999923706055,34.82600021362305
1901331,-4.285,65.823,,232,1328.0,4.6570000648498535,34.82600021362305
1901331,-4.285,65.823,,232,1330.0,4.65500020980835,34.82600021362305
1901331,-4.285,65.823,,232,1332.0,4.644999980926514,34.82600021362305
1901331,-4.285,65.823,,232,1334.0,4.625999927520752,34.82500076293945
1901331,-4.285,65.823,,232,1336.0,4.620999813079834,34.82500076293945
1901331,-4.285,65.823,,232,1338.0,4.61899995803833,34.82500076293945
1901331,-4.285,65.823,,232,1340.0,4.616000175476074,34.82500076293945
1901331,-4.285,65.823,,232,1342.0,4.616000175476074,34.82500076293945
1901331,-4.285,65.823,,232,1344.0,4.613999843597412,34.82600021362305
1901331,-4.285,65.823,,232,1346.0,4.609000205993652,34.82500076293945
1901331,-4.285,65.823,,232,1348.0,4.6020002365112305,34.82400131225586
1901331,-4.285,65.823,,232,1350.0,4.593999862670898,34.823001861572266
1901331,-4.285,65.823,,232,1352.0,4.585999965667725,34.821998596191406
1901331,-4.285,65.823,,232,1354.0,4.579999923706055,34.82099914550781
1901331,-4.285,65.823,,232,1356.0,4.573999881744385,34.82099914550781
1901331,-4.285,65.823,,232,1358.0,4.572999954223633,34.82099914550781
1901331,-4.285,65.823,,232,1360.0,4.572999954223633,34.82099914550781
1901331,-4.285,65.823,,232,1362.0,4.573999881744385,34.821998596191406
1901331,-4.285,65.823,,232,1364.0,4.573999881744385,34.821998596191406
1901331,-4.285,65.823,,232,1366.0,4.570000171661377,34.82099914550781
1901331,-4.285,65.823,,232,1368.0,4.568999767303467,34.82099914550781
1901331,-4.285,65.823,,232,1370.0,4.566999912261963,34.82099914550781
1901331,-4.285,65.823,,232,1372.0,4.561999797821045,34.82099914550781
1901331,-4.285,65.823,,232,1374.0,4.560999870300293,34.821998596191406
1901331,-4.285,65.823,,232,1376.0,4.565000057220459,34.82400131225586
1901331,-4.285,65.823,,232,1378.0,4.568999767303467,34.82500076293945
1901331,-4.285,65.823,,232,1380.0,4.572000026702881,34.82600021362305
1901331,-4.285,65.823,,232,1382.0,4.574999809265137,34.82699966430664
1901331,-4.285,65.823,,232,1384.0,4.574999809265137,34.82699966430664
1901331,-4.285,65.823,,232,1386.0,4.570000171661377,34.82600021362305
1901331,-4.285,65.823,,232,1388.0,4.566999912261963,34.82600021362305
1901331,-4.285,65.823,,232,1390.0,4.561999797821045,34.82500076293945
1901331,-4.285,65.823,,232,1392.0,4.544000148773193,34.82400131225586
1901331,-4.285,65.823,,232,1394.0,4.525000095367432,34.82400131225586
1901331,-4.285,65.823,,232,1396.0,4.519999980926514,34.82400131225586
1901331,-4.285,65.823,,232,1398.0,4.519000053405762,34.82400131225586
1901331,-4.285,65.823,,232,1400.0,4.517000198364258,34.82400131225586
1901331,-4.285,65.823,,232,1402.0,4.515999794006348,34.82500076293945
1901331,-4.285,65.823,,232,1404.0,4.511000156402588,34.82500076293945
1901331,-4.285,65.823,,232,1406.0,4.510000228881836,34.82600021362305
1901331,-4.285,65.823,,232,1408.0,4.508999824523926,34.82699966430664
1901331,-4.285,65.823,,232,1410.0,4.486000061035156,34.827999114990234
1901331,-4.285,65.823,,232,1412.0,4.468999862670898,34.827999114990234
1901331,-4.285,65.823,,232,1414.0,4.460999965667725,34.82699966430664
1901331,-4.285,65.823,,232,1416.0,4.446000099182129,34.82699966430664
1901331,-4.285,65.823,,232,1418.0,4.438000202178955,34.82699966430664
1901331,-4.285,65.823,,232,1420.0,4.434000015258789,34.82699966430664
1901331,-4.285,65.823,,232,1422.0,4.431000232696533,34.82699966430664
1901331,-4.285,65.823,,232,1424.0,4.422999858856201,34.82699966430664
1901331,-4.285,65.823,,232,1426.0,4.416999816894531,34.82699966430664
1901331,-4.285,65.823,,232,1428.0,4.414999961853027,34.82699966430664
1901331,-4.285,65.823,,232,1430.0,4.413000106811523,34.82699966430664
1901331,-4.285,65.823,,232,1432.0,4.410999774932861,34.82699966430664
1901331,-4.285,65.823,,232,1434.0,4.40500020980835,34.82699966430664
1901331,-4.285,65.823,,232,1436.0,4.395999908447266,34.82699966430664
1901331,-4.285,65.823,,232,1438.0,4.381999969482422,34.82600021362305
1901331,-4.285,65.823,,232,1440.0,4.367000102996826,34.82500076293945
1901331,-4.285,65.823,,232,1442.0,4.336999893188477,34.82400131225586
1901331,-4.285,65.823,,232,1444.0,4.328999996185303,34.82400131225586
1901331,-4.285,65.823,,232,1446.0,4.317999839782715,34.82400131225586
1901331,-4.285,65.823,,232,1448.0,4.291999816894531,34.823001861572266
1901331,-4.285,65.823,,232,1450.0,4.2829999923706055,34.823001861572266
1901331,-4.285,65.823,,232,1452.0,4.276000022888184,34.823001861572266
1901331,-4.285,65.823,,232,1454.0,4.269999980926514,34.823001861572266
1901331,-4.285,65.823,,232,1456.0,4.263999938964844,34.821998596191406
1901331,-4.285,65.823,,232,1458.0,4.230000019073486,34.82099914550781
1901331,-4.285,65.823,,232,1460.0,4.203999996185303,34.81999969482422
1901331,-4.285,65.823,,232,1462.0,4.199999809265137,34.81999969482422
1901331,-4.285,65.823,,232,1464.0,4.195000171661377,34.81999969482422
1901331,-4.285,65.823,,232,1466.0,4.189000129699707,34.819000244140625
1901331,-4.285,65.823,,232,1468.0,4.179999828338623,34.819000244140625
1901331,-4.285,65.823,,232,1470.0,4.1570000648498535,34.81800079345703
1901331,-4.285,65.823,,232,1472.0,4.14300012588501,34.81800079345703
1901331,-4.285,65.823,,232,1474.0,4.140999794006348,34.81800079345703
1901331,-4.285,65.823,,232,1476.0,4.139999866485596,34.81800079345703
1901331,-4.285,65.823,,232,1478.0,4.139999866485596,34.81800079345703
1901331,-4.285,65.823,,232,1480.0,4.139999866485596,34.81800079345703
1901331,-4.285,65.823,,232,1482.0,4.133999824523926,34.81800079345703
1901331,-4.285,65.823,,232,1484.0,4.132999897003174,34.81800079345703
1901331,-4.285,65.823,,232,1486.0,4.132999897003174,34.81800079345703
1901331,-4.285,65.823,,232,1488.0,4.130000114440918,34.81700134277344
1901331,-4.285,65.823,,232,1490.0,4.120999813079834,34.81700134277344
1901331,-4.285,65.823,,232,1492.0,4.10699987411499,34.816001892089844
1901331,-4.285,65.823,,232,1494.0,4.093999862670898,34.816001892089844
1901331,-4.285,65.823,,232,1496.0,4.0879998207092285,34.814998626708984
1901331,-4.285,65.823,,232,1498.0,4.081999778747559,34.814998626708984
1901331,-4.285,65.823,,232,1500.0,4.074999809265137,34.814998626708984
1901331,-4.285,65.823,,232,1502.0,4.067999839782715,34.81399917602539
1901331,-4.285,65.823,,232,1504.0,4.060999870300293,34.81399917602539
1901331,-4.285,65.823,,232,1506.0,4.054999828338623,34.81399917602539
1901331,-4.285,65.823,,232,1508.0,4.050000190734863,34.81399917602539
1901331,-4.285,65.823,,232,1510.0,4.047999858856201,34.8129997253418
1901331,-4.285,65.823,,232,1512.0,4.046000003814697,34.8129997253418
1901331,-4.285,65.823,,232,1514.0,4.039000034332275,34.8120002746582
1901331,-4.285,65.823,,232,1516.0,4.0289998054504395,34.8120002746582
1901331,-4.285,65.823,,232,1518.0,4.019999980926514,34.8120002746582
1901331,-4.285,65.823,,232,1520.0,4.01200008392334,34.81100082397461
1901331,-4.285,65.823,,232,1522.0,4.008999824523926,34.81100082397461
1901331,-4.285,65.823,,232,1524.0,4.006999969482422,34.81100082397461
1901331,-4.285,65.823,,232,1526.0,4.001999855041504,34.81100082397461
1901331,-4.285,65.823,,232,1528.0,3.996999979019165,34.810001373291016
1901331,-4.285,65.823,,232,1530.0,3.992000102996826,34.808998107910156
1901331,-4.285,65.823,,232,1532.0,3.9790000915527344,34.80799865722656
1901331,-4.285,65.823,,232,1534.0,3.9509999752044678,34.80799865722656
1901331,-4.285,65.823,,232,1536.0,3.937999963760376,34.80799865722656
1901331,-4.285,65.823,,232,1538.0,3.9179999828338623,34.80799865722656
1901331,-4.285,65.823,,232,1540.0,3.9030001163482666,34.80799865722656
1901331,-4.285,65.823,,232,1542.0,3.8949999809265137,34.80799865722656
1901331,-4.285,65.823,,232,1544.0,3.8919999599456787,34.80799865722656
1901331,-4.285,65.823,,232,1546.0,3.890000104904175,34.80799865722656
1901331,-4.285,65.823,,232,1548.0,3.8889999389648438,34.80799865722656
1901331,-4.285,65.823,,232,1550.0,3.885999917984009,34.80799865722656
1901331,-4.285,65.823,,232,1552.0,3.874000072479248,34.80799865722656
1901331,-4.285,65.823,,232,1554.0,3.869999885559082,34.80799865722656
1901331,-4.285,65.823,,232,1556.0,3.869999885559082,34.80699920654297
1901331,-4.285,65.823,,232,1558.0,3.8580000400543213,34.80699920654297
1901331,-4.285,65.823,,232,1560.0,3.8429999351501465,34.805999755859375
1901331,-4.285,65.823,,232,1562.0,3.8369998931884766,34.805999755859375
1901331,-4.285,65.823,,232,1564.0,3.8350000381469727,34.805999755859375
1901331,-4.285,65.823,,232,1566.0,3.8239998817443848,34.805999755859375
1901331,-4.285,65.823,,232,1568.0,3.813999891281128,34.80699920654297
1901331,-4.285,65.823,,232,1570.0,3.806999921798706,34.80699920654297
1901331,-4.285,65.823,,232,1572.0,3.802999973297119,34.80699920654297
1901331,-4.285,65.823,,232,1574.0,3.7990000247955322,34.80699920654297
1901331,-4.285,65.823,,232,1576.0,3.796999931335449,34.80699920654297
1901331,-4.285,65.823,,232,1578.0,3.7960000038146973,34.80699920654297
1901331,-4.285,65.823,,232,1580.0,3.7950000762939453,34.80699920654297
1901331,-4.285,65.823,,232,1582.0,3.7950000762939453,34.80699920654297
1901331,-4.285,65.823,,232,1584.0,3.7939999103546143,34.80699920654297
1901331,-4.285,65.823,,232,1586.0,3.7920000553131104,34.80699920654297
1901331,-4.285,65.823,,232,1588.0,3.7890000343322754,34.80699920654297
1901331,-4.285,65.823,,232,1590.0,3.7869999408721924,34.80699920654297
1901331,-4.285,65.823,,232,1592.0,3.7860000133514404,34.80799865722656
1901331,-4.285,65.823,,232,1594.0,3.7820000648498535,34.80799865722656
1901331,-4.285,65.823,,232,1596.0,3.7780001163482666,34.80799865722656
1901331,-4.285,65.823,,232,1598.0,3.7750000953674316,34.80699920654297
1901331,-4.285,65.823,,232,1600.0,3.765000104904175,34.80799865722656
1901331,-4.285,65.823,,232,1602.0,3.753999948501587,34.80799865722656
1901331,-4.285,65.823,,232,1604.0,3.743000030517578,34.80799865722656
1901331,-4.285,65.823,,232,1606.0,3.7309999465942383,34.80799865722656
1901331,-4.285,65.823,,232,1608.0,3.7200000286102295,34.80699920654297
1901331,-4.285,65.823,,232,1610.0,3.7139999866485596,34.80699920654297
1901331,-4.285,65.823,,232,1612.0,3.7139999866485596,34.80699920654297
1901331,-4.285,65.823,,232,1614.0,3.7090001106262207,34.80699920654297
1901331,-4.285,65.823,,232,1616.0,3.7119998931884766,34.80699920654297
1901331,-4.285,65.823,,232,1618.0,3.7019999027252197,34.80799865722656
1901331,-4.285,65.823,,232,1620.0,3.691999912261963,34.80799865722656
1901331,-4.285,65.823,,232,1622.0,3.690000057220459,34.80799865722656
1901331,-4.285,65.823,,232,1623.9000244140625,3.688999891281128,34.80699920654297
1901331,-4.285,65.823,,232,1626.0,3.678999900817871,34.80699920654297
1901331,-4.285,65.823,,232,1628.0,3.6740000247955322,34.80699920654297
1901331,-4.285,65.823,,232,1630.0,3.6689999103546143,34.805999755859375
1901331,-4.285,65.823,,232,1632.0,3.6670000553131104,34.805999755859375
1901331,-4.285,65.823,,232,1634.0,3.6619999408721924,34.805999755859375
1901331,-4.285,65.823,,232,1636.0,3.6559998989105225,34.805999755859375
1901331,-4.285,65.823,,232,1638.0,3.6500000953674316,34.805999755859375
1901331,-4.285,65.823,,232,1640.0,3.6449999809265137,34.80500030517578
1901331,-4.285,65.823,,232,1642.0,3.6419999599456787,34.80500030517578
1901331,-4.285,65.823,,232,1644.0,3.638000011444092,34.80500030517578
1901331,-4.285,65.823,,232,1646.0,3.634000062942505,34.80500030517578
1901331,-4.285,65.823,,232,1648.0,3.628000020980835,34.80400085449219
1901331,-4.285,65.823,,232,1650.0,3.617000102996826,34.80400085449219
1901331,-4.285,65.823,,232,1652.0,3.6050000190734863,34.80400085449219
1901331,-4.285,65.823,,232,1654.0,3.6010000705718994,34.803001403808594
1901331,-4.285,65.823,,232,1656.0,3.5929999351501465,34.803001403808594
1901331,-4.285,65.823,,232,1658.0,3.5829999446868896,34.801998138427734
1901331,-4.285,65.823,,232,1660.0,3.575000047683716,34.801998138427734
1901331,-4.285,65.823,,232,1662.0,3.565999984741211,34.801998138427734
1901331,-4.285,65.823,,232,1664.0,3.556999921798706,34.801998138427734
1901331,-4.285,65.823,,232,1666.0,3.5439999103546143,34.80099868774414
1901331,-4.285,65.823,,232,1668.0,3.5329999923706055,34.80099868774414
1901331,-4.285,65.823,,232,1670.0,3.5280001163482666,34.80099868774414
1901331,-4.285,65.823,,232,1672.0,3.5250000953674316,34.79999923706055
1901331,-4.285,65.823,,232,1674.0,3.497999906539917,34.79800033569336
1901331,-4.285,65.823,,232,1676.0,3.484999895095825,34.79800033569336
1901331,-4.285,65.823,,232,1678.0,3.484999895095825,34.79800033569336
1901331,-4.285,65.823,,232,1680.0,3.4860000610351562,34.79800033569336
1901331,-4.285,65.823,,232,1682.0,3.4779999256134033,34.79800033569336
1901331,-4.285,65.823,,232,1684.0,3.4670000076293945,34.79800033569336
1901331,-4.285,65.823,,232,1686.0,3.4619998931884766,34.79800033569336
1901331,-4.285,65.823,,232,1688.0,3.4570000171661377,34.797000885009766
1901331,-4.285,65.823,,232,1690.0,3.4539999961853027,34.797000885009766
1901331,-4.285,65.823,,232,1692.0,3.447000026702881,34.797000885009766
1901331,-4.285,65.823,,232,1694.0,3.4189999103546143,34.79600143432617
1901331,-4.285,65.823,,232,1696.0,3.4149999618530273,34.79600143432617
1901331,-4.285,65.823,,232,1698.0,3.4079999923706055,34.79600143432617
1901331,-4.285,65.823,,232,1700.0,3.4030001163482666,34.79600143432617
1901331,-4.285,65.823,,232,1702.0,3.3949999809265137,34.79499816894531
1901331,-4.285,65.823,,232,1704.0,3.3919999599456787,34.79499816894531
1901331,-4.285,65.823,,232,1706.0,3.3889999389648438,34.79499816894531
1901331,-4.285,65.823,,232,1708.0,3.381999969482422,34.79399871826172
1901331,-4.285,65.823,,232,1710.0,3.369999885559082,34.792999267578125
1901331,-4.285,65.823,,232,1712.0,3.3589999675750732,34.792999267578125
1901331,-4.285,65.823,,232,1714.0,3.3429999351501465,34.79199981689453
1901331,-4.285,65.823,,232,1716.0,3.3310000896453857,34.79199981689453
1901331,-4.285,65.823,,232,1718.0,3.322000026702881,34.79199981689453
1901331,-4.285,65.823,,232,1720.0,3.321000099182129,34.792999267578125
1901331,-4.285,65.823,,232,1722.0,3.313999891281128,34.792999267578125
1901331,-4.285,65.823,,232,1724.0,3.313999891281128,34.792999267578125
1901331,-4.285,65.823,,232,1726.0,3.309999942779541,34.792999267578125
1901331,-4.285,65.823,,232,1728.0,3.312000036239624,34.792999267578125
1901331,-4.285,65.823,,232,1730.0,3.312999963760376,34.79399871826172
1901331,-4.285,65.823,,232,1732.0,3.312999963760376,34.79399871826172
1901331,-4.285,65.823,,232,1734.0,3.312999963760376,34.79399871826172
1901331,-4.285,65.823,,232,1736.0,3.313999891281128,34.79399871826172
1901331,-4.285,65.823,,232,1738.0,3.312000036239624,34.79399871826172
1901331,-4.285,65.823,,232,1740.0,3.305999994277954,34.792999267578125
1901331,-4.285,65.823,,232,1742.0,3.2890000343322754,34.792999267578125
1901331,-4.285,65.823,,232,1744.0,3.2760000228881836,34.792999267578125
1901331,-4.285,65.823,,232,1746.0,3.2699999809265137,34.792999267578125
1901331,-4.285,65.823,,232,1748.0,3.2679998874664307,34.792999267578125
1901331,-4.285,65.823,,232,1750.0,3.2639999389648438,34.79199981689453
1901331,-4.285,65.823,,232,1752.0,3.260999917984009,34.79199981689453
1901331,-4.285,65.823,,232,1754.0,3.257999897003174,34.79199981689453
1901331,-4.285,65.823,,232,1756.0,3.255000114440918,34.79199981689453
1901331,-4.285,65.823,,232,1758.0,3.25,34.79199981689453
1901331,-4.285,65.823,,232,1760.0,3.240000009536743,34.79199981689453
1901331,-4.285,65.823,,232,1762.0,3.234999895095825,34.79100036621094
